,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Week_label,Power_round,Voltage_round
2021-12-04 08:50:00,2021-12-04 08:47:55,2021-12-04 08:50:00,0.5,0.0,0.0,14.0,8.0,7,0.0,0.0
2021-12-04 08:55:00,2021-12-04 08:53:18,2021-12-04 08:55:00,0.5,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 09:00:00,2021-12-04 08:58:42,2021-12-04 09:00:00,0.5,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 09:05:00,2021-12-04 09:04:05,2021-12-04 09:05:00,0.5,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 09:25:00,2021-12-04 09:23:23,2021-12-04 09:25:00,0.5,0.0,0.0,14.0,14.0,7,0.0,0.0
2021-12-04 09:30:00,2021-12-04 09:28:46,2021-12-04 09:30:00,0.5,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 09:35:00,2021-12-04 09:34:09,2021-12-04 09:35:00,0.5,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-04 09:40:00,2021-12-04 09:39:31,2021-12-04 09:40:00,0.5,0.0,0.0,14.0,9.0,7,0.0,0.0
2021-12-04 09:45:00,2021-12-04 09:44:53,2021-12-04 09:45:00,0.5,0.0,0.0,17.0,12.0,7,0.0,0.0
2021-12-04 09:50:00,2021-12-04 09:50:14,2021-12-04 09:50:00,0.5,0.0,0.0,12.0,12.0,7,0.0,0.0
2021-12-04 09:55:00,2021-12-04 09:55:36,2021-12-04 09:55:00,0.5,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 10:00:00,2021-12-04 10:00:59,2021-12-04 10:00:00,0.5,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 10:05:00,2021-12-04 10:06:22,2021-12-04 10:05:00,0.5,0.0,0.0,16.0,11.0,7,0.0,0.0
2021-12-04 10:10:00,2021-12-04 10:11:43,2021-12-04 10:10:00,0.3,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-04 10:15:00,2021-12-04 10:17:05,2021-12-04 10:15:00,0.5,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 10:20:00,2021-12-04 10:22:27,2021-12-04 10:20:00,0.3,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 10:30:00,2021-12-04 10:27:50,2021-12-04 10:30:00,0.3,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 10:35:00,2021-12-04 10:33:13,2021-12-04 10:35:00,0.3,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 10:40:00,2021-12-04 10:38:35,2021-12-04 10:40:00,0.3,0.0,0.0,16.0,16.0,7,0.0,0.0
2021-12-04 10:45:00,2021-12-04 10:43:56,2021-12-04 10:45:00,0.2,0.0,0.0,11.0,11.0,7,0.0,0.0
2021-12-04 10:50:00,2021-12-04 10:49:18,2021-12-04 10:50:00,0.2,0.0,0.0,17.0,13.0,7,0.0,0.0
2021-12-04 10:55:00,2021-12-04 10:54:40,2021-12-04 10:55:00,0.2,0.0,0.0,17.0,17.0,7,0.0,0.0
2021-12-04 11:00:00,2021-12-04 11:00:03,2021-12-04 11:00:00,0.3,0.0,0.0,16.0,16.0,7,0.0,0.0
2021-12-04 11:05:00,2021-12-04 11:05:26,2021-12-04 11:05:00,0.2,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 11:10:00,2021-12-04 11:10:47,2021-12-04 11:10:00,0.2,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-04 11:15:00,2021-12-04 11:16:09,2021-12-04 11:15:00,0.2,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-04 11:20:00,2021-12-04 11:21:31,2021-12-04 11:20:00,0.2,0.0,0.0,12.0,12.0,7,0.0,0.0
2021-12-04 11:25:00,2021-12-04 11:26:54,2021-12-04 11:25:00,0.2,0.0,0.0,16.0,16.0,7,0.0,0.0
2021-12-04 11:30:00,2021-12-04 11:32:16,2021-12-04 11:30:00,0.2,0.0,0.0,16.0,13.0,7,0.0,0.0
2021-12-04 11:40:00,2021-12-04 11:37:39,2021-12-04 11:40:00,0.2,0.0,0.0,16.0,13.0,7,0.0,0.0
2021-12-04 11:45:00,2021-12-04 11:43:00,2021-12-04 11:45:00,0.2,0.0,0.0,19.0,17.0,7,0.0,0.0
2021-12-04 11:50:00,2021-12-04 11:48:22,2021-12-04 11:50:00,0.2,0.0,0.0,16.0,14.0,7,0.0,0.0
2021-12-04 11:55:00,2021-12-04 11:53:44,2021-12-04 11:55:00,0.1,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-04 12:00:00,2021-12-04 11:59:07,2021-12-04 12:00:00,0.2,0.0,0.0,17.0,12.0,7,0.0,0.0
2021-12-04 12:05:00,2021-12-04 12:04:29,2021-12-04 12:05:00,0.1,0.0,0.0,17.0,14.0,7,0.0,0.0
2021-12-04 12:10:00,2021-12-04 12:09:51,2021-12-04 12:10:00,0.1,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-04 12:15:00,2021-12-04 12:15:12,2021-12-04 12:15:00,0.1,0.0,0.0,17.0,11.0,7,0.0,0.0
2021-12-04 12:20:00,2021-12-04 12:20:35,2021-12-04 12:20:00,0.2,0.0,0.0,20.0,16.0,7,0.0,0.0
2021-12-04 12:25:00,2021-12-04 12:25:57,2021-12-04 12:25:00,0.1,0.0,0.0,24.0,15.0,7,0.0,0.0
2021-12-04 12:30:00,2021-12-04 12:31:20,2021-12-04 12:30:00,0.1,0.0,0.0,22.0,15.0,7,0.0,0.0
2021-12-04 12:35:00,2021-12-04 12:36:42,2021-12-04 12:35:00,0.1,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 12:40:00,2021-12-04 12:42:04,2021-12-04 12:40:00,0.1,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-04 12:45:00,2021-12-04 12:47:26,2021-12-04 12:45:00,0.1,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-04 12:55:00,2021-12-04 12:52:48,2021-12-04 12:55:00,0.1,0.0,0.0,22.0,18.0,7,0.0,0.0
2021-12-04 13:00:00,2021-12-04 12:58:11,2021-12-04 13:00:00,0.1,0.0,0.0,20.0,15.0,7,0.0,0.0
2021-12-04 13:05:00,2021-12-04 13:03:33,2021-12-04 13:05:00,0.1,0.0,0.0,25.0,13.0,7,0.0,0.0
2021-12-04 13:10:00,2021-12-04 13:08:55,2021-12-04 13:10:00,0.1,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-04 13:15:00,2021-12-04 13:14:16,2021-12-04 13:15:00,0.1,0.0,0.0,16.0,14.0,7,0.0,0.0
2021-12-04 13:20:00,2021-12-04 13:19:39,2021-12-04 13:20:00,0.1,0.0,0.0,19.0,12.0,7,0.0,0.0
2021-12-04 13:25:00,2021-12-04 13:25:01,2021-12-04 13:25:00,0.1,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 13:30:00,2021-12-04 13:30:24,2021-12-04 13:30:00,0.1,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-04 13:35:00,2021-12-04 13:35:47,2021-12-04 13:35:00,0.1,0.0,0.0,17.0,13.0,7,0.0,0.0
2021-12-04 13:40:00,2021-12-04 13:41:08,2021-12-04 13:40:00,0.1,0.0,0.0,22.0,16.0,7,0.0,0.0
2021-12-04 13:45:00,2021-12-04 13:46:30,2021-12-04 13:45:00,0.1,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-04 13:50:00,2021-12-04 13:51:52,2021-12-04 13:50:00,0.1,0.0,0.0,20.0,17.0,7,0.0,0.0
2021-12-04 13:55:00,2021-12-04 13:57:15,2021-12-04 13:55:00,0.1,0.0,0.0,19.0,16.0,7,0.0,0.0
2021-12-04 14:05:00,2021-12-04 14:02:38,2021-12-04 14:05:00,0.0,0.0,0.0,19.0,14.0,7,0.0,0.0
2021-12-04 14:10:00,2021-12-04 14:07:59,2021-12-04 14:10:00,0.1,0.0,0.0,19.0,15.0,7,0.0,0.0
2021-12-04 14:15:00,2021-12-04 14:13:21,2021-12-04 14:15:00,0.1,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-04 14:20:00,2021-12-04 14:18:43,2021-12-04 14:20:00,0.0,0.0,0.0,16.0,10.0,7,0.0,0.0
2021-12-04 14:25:00,2021-12-04 14:24:06,2021-12-04 14:25:00,0.0,0.0,0.0,17.0,11.0,7,0.0,0.0
2021-12-04 14:30:00,2021-12-04 14:29:29,2021-12-04 14:30:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-04 14:35:00,2021-12-04 14:34:51,2021-12-04 14:35:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 14:40:00,2021-12-04 14:40:12,2021-12-04 14:40:00,0.1,0.0,0.0,17.0,11.0,7,0.0,0.0
2021-12-04 14:45:00,2021-12-04 14:45:34,2021-12-04 14:45:00,0.0,0.0,0.0,12.0,11.0,7,0.0,0.0
2021-12-04 14:50:00,2021-12-04 14:50:57,2021-12-04 14:50:00,0.0,0.0,0.0,16.0,14.0,7,0.0,0.0
2021-12-04 14:55:00,2021-12-04 14:56:19,2021-12-04 14:55:00,0.1,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 15:00:00,2021-12-04 15:01:42,2021-12-04 15:00:00,0.1,0.0,0.0,16.0,12.0,7,0.0,0.0
2021-12-04 15:05:00,2021-12-04 15:07:03,2021-12-04 15:05:00,0.1,0.0,0.0,16.0,13.0,7,0.0,0.0
2021-12-04 15:10:00,2021-12-04 15:12:25,2021-12-04 15:10:00,0.1,0.0,0.0,11.0,11.0,7,0.0,0.0
2021-12-04 15:20:00,2021-12-04 15:17:47,2021-12-04 15:20:00,0.1,0.0,0.0,12.0,12.0,7,0.0,0.0
2021-12-04 15:25:00,2021-12-04 15:23:10,2021-12-04 15:25:00,0.0,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 15:30:00,2021-12-04 15:28:33,2021-12-04 15:30:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 15:35:00,2021-12-04 15:33:55,2021-12-04 15:35:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 15:40:00,2021-12-04 15:39:17,2021-12-04 15:40:00,0.1,0.0,0.0,9.0,9.0,7,0.0,0.0
2021-12-04 15:45:00,2021-12-04 15:44:38,2021-12-04 15:45:00,0.1,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-04 15:50:00,2021-12-04 15:50:01,2021-12-04 15:50:00,0.0,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-04 16:15:00,2021-12-04 16:16:52,2021-12-04 16:15:00,0.0,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-04 16:20:00,2021-12-04 16:22:14,2021-12-04 16:20:00,0.0,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-04 16:30:00,2021-12-04 16:27:37,2021-12-04 16:30:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 16:35:00,2021-12-04 16:33:00,2021-12-04 16:35:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 16:40:00,2021-12-04 16:38:21,2021-12-04 16:40:00,0.1,0.0,0.0,11.0,10.0,7,0.0,0.0
2021-12-04 16:45:00,2021-12-04 16:43:43,2021-12-04 16:45:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 16:50:00,2021-12-04 16:49:05,2021-12-04 16:50:00,0.7,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-04 16:55:00,2021-12-04 16:54:28,2021-12-04 16:55:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:00:00,2021-12-04 16:59:50,2021-12-04 17:00:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 17:05:00,2021-12-04 17:05:12,2021-12-04 17:05:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 17:10:00,2021-12-04 17:10:33,2021-12-04 17:10:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:15:00,2021-12-04 17:15:56,2021-12-04 17:15:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:20:00,2021-12-04 17:21:19,2021-12-04 17:20:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-04 17:25:00,2021-12-04 17:26:41,2021-12-04 17:25:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:30:00,2021-12-04 17:32:04,2021-12-04 17:30:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:35:00,2021-12-04 17:32:51,2021-12-04 17:35:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 17:40:00,2021-12-04 17:38:03,2021-12-04 17:40:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 17:45:00,2021-12-04 17:43:23,2021-12-04 17:45:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 17:50:00,2021-12-04 17:48:44,2021-12-04 17:50:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 17:55:00,2021-12-04 17:54:04,2021-12-04 17:55:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 18:00:00,2021-12-04 17:59:25,2021-12-04 18:00:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 18:05:00,2021-12-04 18:04:46,2021-12-04 18:05:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-04 18:10:00,2021-12-04 18:10:07,2021-12-04 18:10:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 18:15:00,2021-12-04 18:15:27,2021-12-04 18:15:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 18:20:00,2021-12-04 18:20:47,2021-12-04 18:20:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 18:25:00,2021-12-04 18:26:08,2021-12-04 18:25:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 18:30:00,2021-12-04 18:31:29,2021-12-04 18:30:00,0.1,0.0,0.0,12.0,9.0,7,0.0,0.0
2021-12-04 18:35:00,2021-12-04 18:36:50,2021-12-04 18:35:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-04 18:40:00,2021-12-04 18:42:11,2021-12-04 18:40:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-04 18:50:00,2021-12-04 18:47:31,2021-12-04 18:50:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 18:55:00,2021-12-04 18:52:51,2021-12-04 18:55:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 19:00:00,2021-12-04 18:58:12,2021-12-04 19:00:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 19:05:00,2021-12-04 19:03:33,2021-12-04 19:05:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-04 19:10:00,2021-12-04 19:08:54,2021-12-04 19:10:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 19:15:00,2021-12-04 19:14:14,2021-12-04 19:15:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 19:20:00,2021-12-04 19:19:34,2021-12-04 19:20:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 19:25:00,2021-12-04 19:24:55,2021-12-04 19:25:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 19:30:00,2021-12-04 19:30:16,2021-12-04 19:30:00,0.1,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-04 19:35:00,2021-12-04 19:35:37,2021-12-04 19:35:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 19:40:00,2021-12-04 19:40:58,2021-12-04 19:40:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 19:45:00,2021-12-04 19:46:18,2021-12-04 19:45:00,0.1,0.0,0.0,9.0,9.0,7,0.0,0.0
2021-12-04 19:50:00,2021-12-04 19:51:38,2021-12-04 19:50:00,0.0,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 19:55:00,2021-12-04 19:56:59,2021-12-04 19:55:00,0.1,0.0,0.0,6.0,6.0,7,0.0,0.0
2021-12-04 20:00:00,2021-12-04 20:02:20,2021-12-04 20:00:00,0.1,0.0,0.0,9.0,5.0,7,0.0,0.0
2021-12-04 20:10:00,2021-12-04 20:07:41,2021-12-04 20:10:00,0.2,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 20:15:00,2021-12-04 20:13:02,2021-12-04 20:15:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 20:20:00,2021-12-04 20:18:22,2021-12-04 20:20:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-04 20:25:00,2021-12-04 20:23:43,2021-12-04 20:25:00,0.1,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-04 20:30:00,2021-12-04 20:29:04,2021-12-04 20:30:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 20:35:00,2021-12-04 20:34:25,2021-12-04 20:35:00,0.1,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-04 20:40:00,2021-12-04 20:39:46,2021-12-04 20:40:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-04 20:45:00,2021-12-04 20:45:06,2021-12-04 20:45:00,0.0,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-04 20:50:00,2021-12-04 20:50:26,2021-12-04 20:50:00,0.0,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 20:55:00,2021-12-04 20:55:47,2021-12-04 20:55:00,0.1,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-04 21:00:00,2021-12-04 21:01:08,2021-12-04 21:00:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 21:05:00,2021-12-04 21:06:29,2021-12-04 21:05:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 21:10:00,2021-12-04 21:11:49,2021-12-04 21:10:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 21:15:00,2021-12-04 21:17:09,2021-12-04 21:15:00,0.0,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 21:20:00,2021-12-04 21:22:30,2021-12-04 21:20:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-04 21:30:00,2021-12-04 21:27:51,2021-12-04 21:30:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 21:35:00,2021-12-04 21:33:13,2021-12-04 21:35:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-04 21:40:00,2021-12-04 21:38:33,2021-12-04 21:40:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-04 21:45:00,2021-12-04 21:43:53,2021-12-04 21:45:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-04 21:50:00,2021-12-04 21:49:14,2021-12-04 21:50:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-04 21:55:00,2021-12-04 21:54:35,2021-12-04 21:55:00,0.1,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-04 22:00:00,2021-12-04 21:59:56,2021-12-04 22:00:00,0.1,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-04 22:05:00,2021-12-04 22:05:17,2021-12-04 22:05:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 22:10:00,2021-12-04 22:10:37,2021-12-04 22:10:00,0.1,0.0,0.0,6.0,4.0,7,0.0,0.0
2021-12-04 22:15:00,2021-12-04 22:15:57,2021-12-04 22:15:00,0.1,0.0,0.0,4.0,2.0,7,0.0,0.0
2021-12-04 22:20:00,2021-12-04 22:21:18,2021-12-04 22:20:00,0.1,0.0,0.0,1.0,0.0,7,0.0,0.0
2021-12-04 22:25:00,2021-12-04 22:26:39,2021-12-04 22:25:00,0.1,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-04 22:30:00,2021-12-04 22:32:00,2021-12-04 22:30:00,0.1,0.0,0.0,3.0,1.0,7,0.0,0.0
2021-12-04 22:35:00,2021-12-04 22:37:21,2021-12-04 22:35:00,0.1,0.0,0.0,3.0,3.0,7,0.0,0.0
2021-12-04 22:45:00,2021-12-04 22:42:41,2021-12-04 22:45:00,0.1,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-04 22:50:00,2021-12-04 22:48:01,2021-12-04 22:50:00,0.1,0.0,0.0,3.0,2.0,7,0.0,0.0
2021-12-04 22:55:00,2021-12-04 22:53:22,2021-12-04 22:55:00,0.1,0.0,0.0,4.0,3.0,7,0.0,0.0
2021-12-04 23:00:00,2021-12-04 22:58:43,2021-12-04 23:00:00,0.1,0.0,0.0,4.0,4.0,7,0.0,0.0
2021-12-04 23:05:00,2021-12-04 23:04:04,2021-12-04 23:05:00,0.1,0.0,0.0,6.0,3.0,7,0.0,0.0
2021-12-04 23:10:00,2021-12-04 23:09:24,2021-12-04 23:10:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-04 23:15:00,2021-12-04 23:14:44,2021-12-04 23:15:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-04 23:20:00,2021-12-04 23:20:05,2021-12-04 23:20:00,0.1,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-04 23:25:00,2021-12-04 23:25:26,2021-12-04 23:25:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-04 23:30:00,2021-12-04 23:30:48,2021-12-04 23:30:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-04 23:35:00,2021-12-04 23:36:09,2021-12-04 23:35:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-04 23:40:00,2021-12-04 23:41:29,2021-12-04 23:40:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-04 23:45:00,2021-12-04 23:46:49,2021-12-04 23:45:00,0.1,0.0,0.0,8.0,8.0,7,0.0,0.0
2021-12-04 23:50:00,2021-12-04 23:52:10,2021-12-04 23:50:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-05 00:00:00,2021-12-04 23:57:31,2021-12-05 00:00:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-05 00:05:00,2021-12-05 00:02:52,2021-12-05 00:05:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-05 00:10:00,2021-12-05 00:08:12,2021-12-05 00:10:00,0.2,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-05 00:15:00,2021-12-05 00:13:32,2021-12-05 00:15:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-05 00:20:00,2021-12-05 00:18:53,2021-12-05 00:20:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 00:25:00,2021-12-05 00:24:14,2021-12-05 00:25:00,0.1,0.0,0.0,9.0,6.0,7,0.0,0.0
2021-12-05 00:30:00,2021-12-05 00:29:36,2021-12-05 00:30:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 00:35:00,2021-12-05 00:34:56,2021-12-05 00:35:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 00:40:00,2021-12-05 00:40:16,2021-12-05 00:40:00,0.1,0.0,0.0,8.0,5.0,7,0.0,0.0
2021-12-05 00:45:00,2021-12-05 00:45:37,2021-12-05 00:45:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 00:50:00,2021-12-05 00:50:58,2021-12-05 00:50:00,0.1,0.0,0.0,6.0,5.0,7,0.0,0.0
2021-12-05 00:55:00,2021-12-05 00:56:19,2021-12-05 00:55:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 01:00:00,2021-12-05 01:01:40,2021-12-05 01:00:00,0.1,0.0,0.0,8.0,6.0,7,0.0,0.0
2021-12-05 01:05:00,2021-12-05 01:07:00,2021-12-05 01:05:00,0.1,0.0,0.0,8.0,7.0,7,0.0,0.0
2021-12-05 01:10:00,2021-12-05 01:12:20,2021-12-05 01:10:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 01:20:00,2021-12-05 01:17:41,2021-12-05 01:20:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-05 01:25:00,2021-12-05 01:23:02,2021-12-05 01:25:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 01:30:00,2021-12-05 01:28:23,2021-12-05 01:30:00,0.1,0.0,0.0,11.0,8.0,7,0.0,0.0
2021-12-05 01:35:00,2021-12-05 01:33:44,2021-12-05 01:35:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 01:40:00,2021-12-05 01:39:04,2021-12-05 01:40:00,0.1,0.0,0.0,9.0,7.0,7,0.0,0.0
2021-12-05 01:45:00,2021-12-05 01:44:24,2021-12-05 01:45:00,0.1,0.0,0.0,9.0,8.0,7,0.0,0.0
2021-12-05 01:50:00,2021-12-05 01:49:45,2021-12-05 01:50:00,0.1,0.0,0.0,11.0,9.0,7,0.0,0.0
2021-12-05 01:55:00,2021-12-05 01:55:06,2021-12-05 01:55:00,0.1,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-05 02:00:00,2021-12-05 02:01:12,2021-12-05 02:00:00,0.2,0.0,0.0,12.0,10.0,7,0.0,0.0
2021-12-05 02:05:00,2021-12-05 02:06:34,2021-12-05 02:05:00,0.1,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-05 02:10:00,2021-12-05 02:11:55,2021-12-05 02:10:00,0.1,0.0,0.0,16.0,11.0,7,0.0,0.0
2021-12-05 02:15:00,2021-12-05 02:17:17,2021-12-05 02:15:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 02:25:00,2021-12-05 02:22:40,2021-12-05 02:25:00,0.1,0.0,0.0,14.0,12.0,7,0.0,0.0
2021-12-05 02:45:00,2021-12-05 02:44:10,2021-12-05 02:45:00,0.1,0.0,0.0,11.0,11.0,7,0.0,0.0
2021-12-05 02:50:00,2021-12-05 02:49:32,2021-12-05 02:50:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 02:55:00,2021-12-05 02:54:54,2021-12-05 02:55:00,0.1,0.0,0.0,14.0,10.0,7,0.0,0.0
2021-12-05 03:00:00,2021-12-05 03:00:16,2021-12-05 03:00:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 03:05:00,2021-12-05 03:05:40,2021-12-05 03:05:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 03:10:00,2021-12-05 03:11:03,2021-12-05 03:10:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 03:15:00,2021-12-05 03:16:24,2021-12-05 03:15:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 03:20:00,2021-12-05 03:21:46,2021-12-05 03:20:00,0.1,0.0,0.0,14.0,11.0,7,0.0,0.0
2021-12-05 03:25:00,2021-12-05 03:27:08,2021-12-05 03:25:00,0.1,0.0,0.0,12.0,10.0,7,0.0,0.0
