,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH ),Curve_Iteration,Power_round,Voltage_round
2021-11-17 16:55:00,2021-11-17 16:56:14,2021-11-17 16:55:00,186.0,90.67,4.2,24.0,18.0,2,90.0,190.0
2021-11-17 17:00:00,2021-11-17 17:01:37,2021-11-17 17:00:00,184.0,0.0,4.2,17.0,13.0,2,0.0,180.0
2021-11-17 17:05:00,2021-11-17 17:06:59,2021-11-17 17:05:00,186.3,90.82,4.2,22.0,17.0,2,90.0,190.0
2021-11-17 17:10:00,2021-11-17 17:12:20,2021-11-17 17:10:00,246.7,481.06,4.2,25.0,20.0,2,480.0,250.0
2021-11-17 17:20:00,2021-11-17 17:17:43,2021-11-17 17:20:00,184.3,35.93,4.3,32.0,24.0,2,40.0,180.0
2021-11-17 17:25:00,2021-11-17 17:23:05,2021-11-17 17:25:00,224.8,328.77,4.3,33.0,27.0,2,330.0,220.0
2021-11-17 17:30:00,2021-11-17 17:28:28,2021-11-17 17:30:00,284.0,830.69,4.3,27.0,22.0,2,830.0,280.0
2021-11-17 17:35:00,2021-11-17 17:33:50,2021-11-17 17:35:00,261.2,636.67,4.4,30.0,23.0,2,640.0,260.0
2021-11-17 17:40:00,2021-11-17 17:39:12,2021-11-17 17:40:00,220.5,257.98,4.4,32.0,26.0,2,260.0,220.0
2021-11-17 17:45:00,2021-11-17 17:44:34,2021-11-17 17:45:00,256.1,549.33,4.4,30.0,23.0,2,550.0,260.0
2021-11-17 17:50:00,2021-11-17 17:49:56,2021-11-17 17:50:00,228.8,334.62,4.5,32.0,25.0,2,330.0,230.0
2021-11-17 17:55:00,2021-11-17 17:55:19,2021-11-17 17:55:00,264.2,643.98,4.5,30.0,24.0,2,640.0,260.0
2021-11-17 18:00:00,2021-11-17 18:00:41,2021-11-17 18:00:00,225.7,330.08,4.5,28.0,24.0,2,330.0,230.0
2021-11-17 18:05:00,2021-11-17 18:06:03,2021-11-17 18:05:00,186.8,91.06,4.6,25.0,20.0,2,90.0,190.0
2021-11-17 18:10:00,2021-11-17 18:11:25,2021-11-17 18:10:00,258.3,554.05,4.6,28.0,22.0,2,550.0,260.0
2021-11-17 18:15:00,2021-11-17 18:16:47,2021-11-17 18:15:00,216.6,253.42,4.6,28.0,22.0,2,250.0,220.0
2021-11-17 18:20:00,2021-11-17 18:22:10,2021-11-17 18:20:00,267.5,652.03,4.6,25.0,21.0,2,650.0,270.0
2021-11-17 18:30:00,2021-11-17 18:27:33,2021-11-17 18:30:00,233.5,341.49,4.7,32.0,25.0,2,340.0,230.0
2021-11-17 18:35:00,2021-11-17 18:32:55,2021-11-17 18:35:00,203.6,198.51,4.7,33.0,25.0,2,200.0,200.0
2021-11-17 18:40:00,2021-11-17 18:38:16,2021-11-17 18:40:00,277.7,731.04,4.8,28.0,23.0,2,730.0,280.0
2021-11-17 18:45:00,2021-11-17 18:43:38,2021-11-17 18:45:00,240.6,398.79,4.8,27.0,22.0,2,400.0,240.0
2021-11-17 18:50:00,2021-11-17 18:49:01,2021-11-17 18:50:00,212.8,248.97,4.8,30.0,23.0,2,250.0,210.0
2021-11-17 18:55:00,2021-11-17 18:54:23,2021-11-17 18:55:00,259.1,631.55,4.8,36.0,27.0,2,630.0,260.0
2021-11-17 19:00:00,2021-11-17 18:59:46,2021-11-17 19:00:00,316.0,1294.02,4.9,35.0,27.0,2,1290.0,320.0
2021-11-17 19:05:00,2021-11-17 19:05:07,2021-11-17 19:05:00,182.7,89.06,4.9,30.0,24.0,2,90.0,180.0
2021-11-17 19:10:00,2021-11-17 19:10:29,2021-11-17 19:10:00,224.6,284.68,5.0,32.0,26.0,2,280.0,220.0
2021-11-17 19:15:00,2021-11-17 19:15:51,2021-11-17 19:15:00,320.8,1313.67,5.0,38.0,28.0,2,1310.0,320.0
2021-11-17 19:20:00,2021-11-17 19:21:14,2021-11-17 19:20:00,199.6,194.6,5.0,35.0,29.0,2,190.0,200.0
2021-11-17 19:25:00,2021-11-17 19:26:37,2021-11-17 19:25:00,258.7,580.13,5.1,33.0,27.0,2,580.0,260.0
2021-11-17 19:30:00,2021-11-17 19:31:59,2021-11-17 19:30:00,189.2,92.23,5.1,36.0,29.0,2,90.0,190.0
2021-11-17 19:35:00,2021-11-17 19:37:21,2021-11-17 19:35:00,213.3,249.56,5.2,33.0,24.0,2,250.0,210.0
2021-11-17 19:45:00,2021-11-17 19:42:42,2021-11-17 19:45:00,216.8,253.65,5.2,27.0,22.0,2,250.0,220.0
2021-11-17 19:50:00,2021-11-17 19:48:05,2021-11-17 19:50:00,208.5,243.94,5.2,38.0,28.0,2,240.0,210.0
2021-11-17 19:55:00,2021-11-17 19:53:27,2021-11-17 19:55:00,267.8,652.76,5.2,30.0,22.0,2,650.0,270.0
2021-11-17 20:00:00,2021-11-17 19:58:50,2021-11-17 20:00:00,244.2,476.18,5.3,32.0,23.0,2,480.0,240.0
2021-11-17 20:05:00,2021-11-17 20:04:12,2021-11-17 20:05:00,263.2,641.55,5.3,30.0,23.0,2,640.0,260.0
2021-11-17 20:10:00,2021-11-17 20:09:33,2021-11-17 20:10:00,221.3,258.92,5.3,32.0,24.0,2,260.0,220.0
2021-11-17 20:15:00,2021-11-17 20:14:56,2021-11-17 20:15:00,194.5,189.63,5.4,25.0,20.0,2,190.0,190.0
2021-11-17 20:20:00,2021-11-17 20:20:18,2021-11-17 20:20:00,185.7,108.63,5.4,25.0,19.0,2,110.0,190.0
2021-11-17 20:25:00,2021-11-17 20:25:41,2021-11-17 20:25:00,262.1,638.86,5.4,41.0,29.0,2,640.0,260.0
2021-11-17 20:30:00,2021-11-17 20:31:03,2021-11-17 20:30:00,337.8,1712.64,5.5,40.0,34.0,2,1710.0,340.0
2021-11-17 20:35:00,2021-11-17 20:36:25,2021-11-17 20:35:00,266.7,650.08,5.6,43.0,30.0,2,650.0,270.0
2021-11-17 20:40:00,2021-11-17 20:41:47,2021-11-17 20:40:00,263.0,641.06,5.6,38.0,30.0,2,640.0,260.0
2021-11-17 20:45:00,2021-11-17 20:47:09,2021-11-17 20:45:00,290.6,991.67,5.7,41.0,32.0,2,990.0,290.0
2021-11-17 20:55:00,2021-11-17 20:52:32,2021-11-17 20:55:00,291.1,908.23,5.8,46.0,37.0,2,910.0,290.0
2021-11-17 21:00:00,2021-11-17 20:57:54,2021-11-17 21:00:00,353.8,2069.73,5.9,44.0,35.0,2,2070.0,350.0
2021-11-17 21:05:00,2021-11-17 21:03:16,2021-11-17 21:05:00,252.3,541.18,5.9,44.0,34.0,2,540.0,250.0
2021-11-17 21:10:00,2021-11-17 21:08:37,2021-11-17 21:10:00,265.3,646.66,6.0,40.0,33.0,2,650.0,270.0
2021-11-17 21:15:00,2021-11-17 21:14:00,2021-11-17 21:15:00,255.6,548.26,6.1,38.0,32.0,2,550.0,260.0
2021-11-17 21:20:00,2021-11-17 21:19:22,2021-11-17 21:20:00,192.3,131.24,6.2,44.0,34.0,2,130.0,190.0
2021-11-17 21:25:00,2021-11-17 21:24:45,2021-11-17 21:25:00,232.3,362.38,6.3,38.0,29.0,2,360.0,230.0
2021-11-17 21:30:00,2021-11-17 21:30:07,2021-11-17 21:30:00,201.6,196.56,6.3,40.0,32.0,2,200.0,200.0
2021-11-17 21:35:00,2021-11-17 21:35:29,2021-11-17 21:35:00,262.3,639.35,6.4,43.0,30.0,2,640.0,260.0
2021-11-17 21:40:00,2021-11-17 21:40:50,2021-11-17 21:40:00,265.5,647.15,6.4,32.0,26.0,2,650.0,270.0
2021-11-17 21:45:00,2021-11-17 21:46:13,2021-11-17 21:45:00,257.1,551.47,6.5,32.0,23.0,2,550.0,260.0
2021-11-17 21:50:00,2021-11-17 21:51:35,2021-11-17 21:50:00,184.6,17.99,6.5,32.0,25.0,2,20.0,180.0
2021-11-17 21:55:00,2021-11-17 21:56:58,2021-11-17 21:55:00,198.0,193.04,6.6,30.0,22.0,2,190.0,200.0
2021-11-17 22:00:00,2021-11-17 22:02:19,2021-11-17 22:00:00,220.3,257.75,6.6,30.0,24.0,2,260.0,220.0
2021-11-17 22:10:00,2021-11-17 22:07:41,2021-11-17 22:10:00,282.7,826.89,6.6,41.0,31.0,2,830.0,280.0
2021-11-17 22:15:00,2021-11-17 22:13:03,2021-11-17 22:15:00,287.0,895.44,6.7,46.0,33.0,2,900.0,290.0
2021-11-17 22:20:00,2021-11-17 22:18:26,2021-11-17 22:20:00,248.1,483.79,6.7,41.0,34.0,2,480.0,250.0
2021-11-17 22:30:00,2021-11-17 22:29:11,2021-11-17 22:30:00,293.3,1000.88,6.9,36.0,29.0,2,1000.0,290.0
2021-11-17 22:40:00,2021-11-17 22:39:55,2021-11-17 22:40:00,261.6,637.65,6.89,27.0,22.0,2,640.0,260.0
2021-11-17 22:50:00,2021-11-17 22:50:39,2021-11-17 22:50:00,181.8,0.0,6.89,22.0,17.0,2,0.0,180.0
2021-11-17 22:55:00,2021-11-17 22:55:07,2021-11-17 22:55:00,187.6,91.45,6.89,22.0,17.0,2,90.0,190.0
2021-11-17 23:00:00,2021-11-17 23:00:19,2021-11-17 23:00:00,246.7,481.06,6.89,30.0,21.0,2,480.0,250.0
2021-11-17 23:05:00,2021-11-17 23:05:40,2021-11-17 23:05:00,187.5,91.4,6.89,27.0,21.0,2,90.0,190.0
2021-11-17 23:15:00,2021-11-17 23:16:21,2021-11-17 23:15:00,272.6,717.61,6.89,38.0,28.0,2,720.0,270.0
2021-11-17 23:20:00,2021-11-17 23:21:43,2021-11-17 23:20:00,248.0,483.59,6.89,40.0,27.0,2,480.0,250.0
2021-11-17 23:25:00,2021-11-17 23:27:04,2021-11-17 23:25:00,187.1,91.21,6.89,33.0,24.0,2,90.0,190.0
2021-11-17 23:30:00,2021-11-17 23:32:26,2021-11-17 23:30:00,238.1,394.65,6.89,33.0,25.0,2,390.0,240.0
2021-11-17 23:45:00,2021-11-17 23:43:07,2021-11-17 23:45:00,186.8,91.06,6.89,25.0,19.0,2,90.0,190.0
2021-11-17 23:50:00,2021-11-17 23:48:28,2021-11-17 23:50:00,185.7,90.52,6.89,28.0,21.0,2,90.0,190.0
2021-11-17 23:55:00,2021-11-17 23:53:49,2021-11-17 23:55:00,185.3,90.33,6.89,22.0,19.0,2,90.0,190.0
2021-11-18 00:00:00,2021-11-17 23:59:11,2021-11-18 00:00:00,188.3,110.15,6.89,24.0,20.0,2,110.0,190.0
2021-11-18 00:05:00,2021-11-18 00:04:32,2021-11-18 00:05:00,182.7,0.0,0.0,27.0,20.0,2,0.0,180.0
2021-11-18 00:10:00,2021-11-18 00:09:53,2021-11-18 00:10:00,211.0,226.29,0.4,32.0,19.0,2,230.0,210.0
2021-11-18 00:15:00,2021-11-18 00:15:13,2021-11-18 00:15:00,245.1,477.94,0.4,30.0,25.0,2,480.0,250.0
2021-11-18 00:20:00,2021-11-18 00:20:35,2021-11-18 00:20:00,261.6,637.65,0.4,33.0,24.0,2,640.0,260.0
2021-11-18 00:30:00,2021-11-18 00:31:18,2021-11-18 00:30:00,222.2,324.96,0.5,25.0,19.0,2,320.0,220.0
2021-11-18 00:35:00,2021-11-18 00:36:38,2021-11-18 00:35:00,186.7,36.4,0.5,24.0,20.0,2,40.0,190.0
2021-11-18 00:40:00,2021-11-18 00:41:58,2021-11-18 00:40:00,188.2,55.04,0.5,22.0,18.0,2,60.0,190.0
2021-11-18 00:45:00,2021-11-18 00:47:20,2021-11-18 00:45:00,183.2,35.72,0.5,25.0,17.0,2,40.0,180.0
2021-11-18 00:55:00,2021-11-18 00:52:41,2021-11-18 00:55:00,188.5,128.65,0.5,28.0,23.0,2,130.0,190.0
2021-11-18 01:00:00,2021-11-18 00:58:05,2021-11-18 01:00:00,201.3,196.26,0.6,30.0,24.0,2,200.0,200.0
2021-11-18 01:05:00,2021-11-18 01:03:25,2021-11-18 01:05:00,231.5,338.56,0.6,30.0,23.0,2,340.0,230.0
2021-11-18 01:10:00,2021-11-18 01:08:46,2021-11-18 01:10:00,188.2,110.09,0.6,25.0,22.0,2,110.0,190.0
2021-11-18 01:15:00,2021-11-18 01:14:08,2021-11-18 01:15:00,238.7,395.64,0.6,27.0,22.0,2,400.0,240.0
2021-11-18 01:20:00,2021-11-18 01:19:29,2021-11-18 01:20:00,196.6,191.68,0.7,28.0,21.0,2,190.0,200.0
2021-11-18 01:25:00,2021-11-18 01:24:50,2021-11-18 01:25:00,219.0,256.23,0.7,28.0,23.0,2,260.0,220.0
2021-11-18 01:30:00,2021-11-18 01:30:11,2021-11-18 01:30:00,185.8,90.57,0.7,27.0,22.0,2,90.0,190.0
2021-11-18 01:35:00,2021-11-18 01:35:32,2021-11-18 01:35:00,252.1,516.17,0.7,28.0,23.0,2,520.0,250.0
2021-11-18 01:40:00,2021-11-18 01:40:52,2021-11-18 01:40:00,221.7,259.38,0.8,30.0,25.0,2,260.0,220.0
2021-11-18 01:45:00,2021-11-18 01:46:15,2021-11-18 01:45:00,206.0,200.85,0.8,32.0,26.0,2,200.0,210.0
2021-11-18 01:50:00,2021-11-18 01:51:35,2021-11-18 01:50:00,212.8,248.97,0.8,32.0,25.0,2,250.0,210.0
2021-11-18 01:55:00,2021-11-18 01:56:57,2021-11-18 01:55:00,195.3,133.29,0.8,28.0,23.0,2,130.0,200.0
2021-11-18 02:00:00,2021-11-18 02:02:17,2021-11-18 02:00:00,234.1,342.37,0.9,30.0,25.0,2,340.0,230.0
2021-11-18 02:10:00,2021-11-18 02:07:38,2021-11-18 02:10:00,252.6,541.82,0.9,32.0,26.0,2,540.0,250.0
2021-11-18 02:15:00,2021-11-18 02:12:59,2021-11-18 02:15:00,319.0,1399.61,1.0,35.0,28.0,2,1400.0,320.0
2021-11-18 02:20:00,2021-11-18 02:18:20,2021-11-18 02:20:00,226.1,330.67,1.0,36.0,29.0,2,330.0,230.0
2021-11-18 02:30:00,2021-11-18 02:29:03,2021-11-18 02:30:00,210.8,226.08,1.1,40.0,31.0,2,230.0,210.0
2021-11-18 02:35:00,2021-11-18 02:34:24,2021-11-18 02:35:00,261.0,636.18,1.2,36.0,28.0,2,640.0,260.0
2021-11-18 02:40:00,2021-11-18 02:39:44,2021-11-18 02:40:00,282.6,881.71,1.2,36.0,29.0,2,880.0,280.0
2021-11-18 02:55:00,2021-11-18 02:55:48,2021-11-18 02:55:00,297.5,1015.21,1.3,30.0,24.0,2,1020.0,300.0
2021-11-18 03:10:00,2021-11-18 03:11:51,2021-11-18 03:10:00,218.7,255.87,1.5,36.0,30.0,2,260.0,220.0
2021-11-18 03:25:00,2021-11-18 03:22:34,2021-11-18 03:25:00,332.2,1619.47,1.6,41.0,31.0,2,1620.0,330.0
2021-11-18 03:30:00,2021-11-18 03:27:55,2021-11-18 03:30:00,280.0,819.0,1.6,40.0,31.0,2,820.0,280.0
2021-11-18 03:40:00,2021-11-18 03:38:36,2021-11-18 03:40:00,269.3,735.18,1.8,28.0,23.0,2,740.0,270.0
2021-11-18 03:45:00,2021-11-18 03:43:57,2021-11-18 03:45:00,228.8,334.62,1.8,25.0,22.0,2,330.0,230.0
2021-11-18 03:50:00,2021-11-18 03:49:18,2021-11-18 03:50:00,239.1,396.3,1.8,27.0,23.0,2,400.0,240.0
2021-11-18 03:55:00,2021-11-18 03:54:40,2021-11-18 03:55:00,219.6,256.93,1.8,30.0,25.0,2,260.0,220.0
2021-11-18 04:00:00,2021-11-18 04:00:00,2021-11-18 04:00:00,282.0,879.84,1.9,33.0,26.0,2,880.0,280.0
2021-11-18 04:10:00,2021-11-18 04:10:42,2021-11-18 04:10:00,288.5,843.86,2.0,40.0,30.0,2,840.0,290.0
2021-11-18 04:20:00,2021-11-18 04:21:25,2021-11-18 04:20:00,201.7,196.65,2.1,28.0,25.0,2,200.0,200.0
2021-11-18 04:25:00,2021-11-18 04:26:46,2021-11-18 04:25:00,251.8,540.11,2.1,33.0,27.0,2,540.0,250.0
2021-11-18 04:30:00,2021-11-18 04:32:07,2021-11-18 04:30:00,240.7,398.96,2.2,28.0,24.0,2,400.0,240.0
2021-11-18 04:35:00,2021-11-18 04:37:27,2021-11-18 04:35:00,272.3,716.82,2.2,36.0,26.0,2,720.0,270.0
2021-11-18 04:45:00,2021-11-18 04:42:48,2021-11-18 04:45:00,315.1,1290.33,2.2,35.0,25.0,2,1290.0,320.0
2021-11-18 04:50:00,2021-11-18 04:48:10,2021-11-18 04:50:00,187.0,127.62,2.3,36.0,28.0,2,130.0,190.0
2021-11-18 05:00:00,2021-11-18 04:58:54,2021-11-18 05:00:00,231.5,338.56,2.3,38.0,25.0,2,340.0,230.0
2021-11-18 05:05:00,2021-11-18 05:04:14,2021-11-18 05:05:00,254.1,545.04,2.4,30.0,26.0,2,550.0,250.0
2021-11-18 05:10:00,2021-11-18 05:09:35,2021-11-18 05:10:00,218.6,255.76,2.4,30.0,27.0,2,260.0,220.0
2021-11-18 05:15:00,2021-11-18 05:14:57,2021-11-18 05:15:00,267.7,652.51,2.5,25.0,21.0,2,650.0,270.0
2021-11-18 05:20:00,2021-11-18 05:20:18,2021-11-18 05:20:00,202.0,196.95,2.5,28.0,22.0,2,200.0,200.0
2021-11-18 05:25:00,2021-11-18 05:25:38,2021-11-18 05:25:00,263.5,590.89,2.5,28.0,23.0,2,590.0,260.0
2021-11-18 05:30:00,2021-11-18 05:30:59,2021-11-18 05:30:00,307.7,1260.03,2.6,28.0,24.0,2,1260.0,310.0
2021-11-18 05:35:00,2021-11-18 05:36:20,2021-11-18 05:35:00,291.7,910.1,2.7,35.0,27.0,2,910.0,290.0
2021-11-18 05:40:00,2021-11-18 05:41:42,2021-11-18 05:40:00,229.1,335.05,2.7,33.0,26.0,2,340.0,230.0
2021-11-18 05:45:00,2021-11-18 05:47:03,2021-11-18 05:45:00,223.7,261.72,2.8,35.0,28.0,2,260.0,220.0
2021-11-18 05:50:00,2021-11-18 05:52:24,2021-11-18 05:50:00,265.5,647.15,2.8,32.0,25.0,2,650.0,270.0
2021-11-18 06:00:00,2021-11-18 05:57:45,2021-11-18 06:00:00,277.6,811.98,2.9,32.0,25.0,2,810.0,280.0
2021-11-18 06:05:00,2021-11-18 06:03:05,2021-11-18 06:05:00,233.7,364.57,3.0,30.0,25.0,2,360.0,230.0
2021-11-18 06:10:00,2021-11-18 06:08:27,2021-11-18 06:10:00,232.5,340.03,3.0,32.0,25.0,2,340.0,230.0
2021-11-18 06:15:00,2021-11-18 06:13:48,2021-11-18 06:15:00,269.6,657.15,3.1,32.0,27.0,2,660.0,270.0
2021-11-18 06:20:00,2021-11-18 06:19:09,2021-11-18 06:20:00,234.6,388.84,3.1,35.0,27.0,2,390.0,230.0
2021-11-18 06:25:00,2021-11-18 06:24:30,2021-11-18 06:25:00,256.6,550.4,3.2,30.0,25.0,2,550.0,260.0
2021-11-18 06:35:00,2021-11-18 06:35:11,2021-11-18 06:35:00,251.8,515.56,3.3,30.0,27.0,2,520.0,250.0
2021-11-18 07:20:00,2021-11-18 07:18:03,2021-11-18 07:20:00,258.1,553.62,3.8,24.0,24.0,2,550.0,260.0
2021-11-18 07:30:00,2021-11-18 07:29:22,2021-11-18 07:30:00,292.0,996.44,3.9,38.0,33.0,2,1000.0,290.0
2021-11-18 07:40:00,2021-11-18 07:40:04,2021-11-18 07:40:00,268.6,680.9,4.1,36.0,29.0,2,680.0,270.0
2021-11-18 07:45:00,2021-11-18 07:45:25,2021-11-18 07:45:00,313.0,1281.73,4.2,35.0,31.0,2,1280.0,310.0
2021-11-18 07:50:00,2021-11-18 07:50:47,2021-11-18 07:50:00,254.1,545.04,4.3,44.0,33.0,2,550.0,250.0
2021-11-18 07:55:00,2021-11-18 07:56:08,2021-11-18 07:55:00,353.1,2065.63,4.4,43.0,35.0,2,2070.0,350.0
2021-11-18 08:00:00,2021-11-18 08:01:30,2021-11-18 08:00:00,242.8,402.44,4.5,44.0,34.0,2,400.0,240.0
2021-11-18 08:05:00,2021-11-18 08:06:51,2021-11-18 08:05:00,248.1,483.79,4.5,40.0,33.0,2,480.0,250.0
2021-11-18 08:10:00,2021-11-18 08:12:12,2021-11-18 08:10:00,307.6,1199.64,4.6,41.0,32.0,2,1200.0,310.0
2021-11-18 08:20:00,2021-11-18 08:17:33,2021-11-18 08:20:00,256.5,550.19,4.7,40.0,33.0,2,550.0,260.0
2021-11-18 08:30:00,2021-11-18 08:28:16,2021-11-18 08:30:00,232.0,339.3,4.8,43.0,35.0,2,340.0,230.0
2021-11-18 08:40:00,2021-11-18 08:38:57,2021-11-18 08:40:00,254.5,545.9,5.0,41.0,35.0,2,550.0,250.0
2021-11-18 08:45:00,2021-11-18 08:44:18,2021-11-18 08:45:00,287.7,897.62,5.1,49.0,36.0,2,900.0,290.0
2021-11-18 08:50:00,2021-11-18 08:49:40,2021-11-18 08:50:00,240.1,397.96,5.2,43.0,34.0,2,400.0,240.0
2021-11-18 08:55:00,2021-11-18 08:55:01,2021-11-18 08:55:00,254.6,546.11,5.3,40.0,26.0,2,550.0,250.0
2021-11-18 09:00:00,2021-11-18 09:00:23,2021-11-18 09:00:00,195.5,190.61,5.3,48.0,39.0,2,190.0,200.0
2021-11-18 09:10:00,2021-11-18 09:11:05,2021-11-18 09:10:00,318.0,1395.22,5.5,44.0,31.0,2,1400.0,320.0
2021-11-18 09:15:00,2021-11-18 09:16:26,2021-11-18 09:15:00,258.1,553.62,5.6,46.0,29.0,2,550.0,260.0
2021-11-18 09:20:00,2021-11-18 09:21:47,2021-11-18 09:20:00,311.8,1276.82,5.6,41.0,31.0,2,1280.0,310.0
2021-11-18 09:25:00,2021-11-18 09:27:08,2021-11-18 09:25:00,254.5,545.9,5.7,38.0,30.0,2,550.0,250.0
2021-11-18 09:40:00,2021-11-18 09:37:50,2021-11-18 09:40:00,283.1,883.27,5.8,43.0,32.0,2,880.0,280.0
2021-11-18 09:45:00,2021-11-18 09:43:11,2021-11-18 09:45:00,319.5,1401.8,5.9,40.0,30.0,2,1400.0,320.0
2021-11-18 09:55:00,2021-11-18 09:53:54,2021-11-18 09:55:00,255.3,547.61,6.0,41.0,28.0,2,550.0,260.0
2021-11-18 10:00:00,2021-11-18 09:59:15,2021-11-18 10:00:00,185.2,90.28,6.1,40.0,32.0,2,90.0,190.0
2021-11-18 10:05:00,2021-11-18 10:04:37,2021-11-18 10:05:00,278.2,732.36,6.2,48.0,35.0,2,730.0,280.0
2021-11-18 10:10:00,2021-11-18 10:09:58,2021-11-18 10:10:00,245.3,478.33,6.2,46.0,31.0,2,480.0,250.0
2021-11-18 10:15:00,2021-11-18 10:15:19,2021-11-18 10:15:00,257.3,551.9,6.3,46.0,35.0,2,550.0,260.0
2021-11-18 10:20:00,2021-11-18 10:20:40,2021-11-18 10:20:00,249.2,485.93,6.4,51.0,38.0,2,490.0,250.0
2021-11-18 10:25:00,2021-11-18 10:26:02,2021-11-18 10:25:00,306.0,1103.89,6.5,46.0,36.0,2,1100.0,310.0
2021-11-18 10:35:00,2021-11-18 10:36:45,2021-11-18 10:35:00,337.7,1712.13,6.6,46.0,33.0,2,1710.0,340.0
2021-11-18 10:40:00,2021-11-18 10:42:06,2021-11-18 10:40:00,252.3,541.18,6.7,46.0,34.0,2,540.0,250.0
2021-11-18 10:45:00,2021-11-18 10:47:27,2021-11-18 10:45:00,310.1,1269.85,6.8,44.0,38.0,2,1270.0,310.0
2021-11-18 10:55:00,2021-11-18 10:52:49,2021-11-18 10:55:00,363.7,2304.94,6.9,36.0,28.0,2,2300.0,360.0
2021-11-18 11:00:00,2021-11-18 10:58:10,2021-11-18 11:00:00,189.1,129.06,6.9,46.0,35.0,2,130.0,190.0
2021-11-18 11:05:00,2021-11-18 11:03:31,2021-11-18 11:05:00,223.5,326.86,7.0,46.0,37.0,2,330.0,220.0
2021-11-18 11:10:00,2021-11-18 11:08:52,2021-11-18 11:10:00,262.3,639.35,7.1,48.0,37.0,2,640.0,260.0
2021-11-18 11:15:00,2021-11-18 11:14:12,2021-11-18 11:15:00,224.0,327.59,7.2,44.0,32.0,2,330.0,220.0
2021-11-18 11:20:00,2021-11-18 11:19:33,2021-11-18 11:20:00,289.8,904.17,7.2,48.0,34.0,2,900.0,290.0
2021-11-18 11:25:00,2021-11-18 11:24:54,2021-11-18 11:25:00,346.7,1926.78,7.3,48.0,38.0,2,1930.0,350.0
2021-11-18 11:30:00,2021-11-18 11:30:16,2021-11-18 11:30:00,188.5,91.89,7.4,44.0,36.0,2,90.0,190.0
2021-11-18 11:35:00,2021-11-18 11:35:38,2021-11-18 11:35:00,246.1,479.89,7.5,44.0,36.0,2,480.0,250.0
2021-11-18 11:45:00,2021-11-18 11:46:20,2021-11-18 11:45:00,270.2,658.61,7.6,44.0,37.0,2,660.0,270.0
2021-11-18 11:50:00,2021-11-18 11:51:41,2021-11-18 11:50:00,322.2,1570.72,7.7,38.0,30.0,2,1570.0,320.0
